pmc	pmid	filename	fullpath
6108880	30015864	PMC6108880.nxml	./data/non_comm_use.I-N.xml/Int_J_Mol_Med/PMC6108880.nxml
4400549	26069803	PMC4400549.nxml	./data/non_comm_use.C-H.xml/Clin_Kidney_J/PMC4400549.nxml
3458247	23019518	PMC3458247.nxml	./data/non_comm_use.O-Z.xml/Sci_Rep/PMC3458247.nxml
3834712	24278077	PMC3834712.nxml	./data/non_comm_use.O-Z.xml/Postepy_Dermatol_Alergol/PMC3834712.nxml
3413126	22523082	PMC3413126.nxml	./data/non_comm_use.I-N.xml/Nucleic_Acids_Res/PMC3413126.nxml
3560725	22648259	PMC3560725.nxml	./data/non_comm_use.I-N.xml/Med_Sci_Monit/PMC3560725.nxml
5413320	28404595	PMC5413320.nxml	./data/non_comm_use.I-N.xml/J_Exp_Med/PMC5413320.nxml
4507380	26022458	PMC4507380.nxml	./data/non_comm_use.I-N.xml/J_Clin_Neurol/PMC4507380.nxml
5621087	28901005	PMC5621087.nxml	./data/non_comm_use.C-H.xml/Cochrane_Database_Syst_Rev/PMC5621087.nxml
4652780	26261215	PMC4652780.nxml	./data/non_comm_use.I-N.xml/Nucleic_Acids_Res/PMC4652780.nxml
2831629	20204141	PMC2831629.nxml	./data/non_comm_use.C-H.xml/Front_Hum_Neurosci/PMC2831629.nxml
3496963	23152710	PMC3496963.nxml	./data/non_comm_use.I-N.xml/Med_Devices_(Auckl)/PMC3496963.nxml
3459221	22823520	PMC3459221.nxml	./data/non_comm_use.A-B.xml/Biochem_J/PMC3459221.nxml
3398821	22811687	PMC3398821.nxml	./data/non_comm_use.C-H.xml/Dement_Geriatr_Cogn_Dis_Extra/PMC3398821.nxml
3350026	22593752	PMC3350026.nxml	./data/non_comm_use.C-H.xml/Front_Neurol/PMC3350026.nxml
3560625	22534699	PMC3560625.nxml	./data/non_comm_use.I-N.xml/Med_Sci_Monit/PMC3560625.nxml
3308715	22457600	PMC3308715.nxml	./data/non_comm_use.I-N.xml/J_Pain_Res/PMC3308715.nxml
6125655	30214078	PMC6125655.nxml	./data/non_comm_use.I-N.xml/Nagoya_J_Med_Sci/PMC6125655.nxml
3228384	22140639	PMC3228384.nxml	./data/non_comm_use.O-Z.xml/Surg_Neurol_Int/PMC3228384.nxml
3501927	23181096	PMC3501927.nxml	./data/non_comm_use.O-Z.xml/Res_Pharm_Sci/PMC3501927.nxml
3424052	22610464	PMC3424052.nxml	./data/non_comm_use.A-B.xml/Age_Ageing/PMC3424052.nxml
3330619	22523525	PMC3330619.nxml	./data/non_comm_use.O-Z.xml/Open_Orthop_J/PMC3330619.nxml
3334878	22522254	PMC3334878.nxml	./data/non_comm_use.I-N.xml/Nat_Chem/PMC3334878.nxml
4582917	26388025	PMC4582917.nxml	./data/non_comm_use.I-N.xml/Med_Sci_Monit/PMC4582917.nxml
5924461	29535375	PMC5924461.nxml	./data/non_comm_use.C-H.xml/Gene_Ther/PMC5924461.nxml
6133623	30089620	PMC6133623.nxml	./data/non_comm_use.I-N.xml/Neurology/PMC6133623.nxml
5746291	29115393	PMC5746291.nxml	./data/non_comm_use.I-N.xml/Int_J_Mol_Med/PMC5746291.nxml
3565817	23092980	PMC3565817.nxml	./data/non_comm_use.O-Z.xml/Transl_Psychiatry/PMC3565817.nxml
3395786	22808345	PMC3395786.nxml	./data/non_comm_use.I-N.xml/Nutr_Res_Pract/PMC3395786.nxml
3429815	22684243	PMC3429815.nxml	./data/non_comm_use.C-H.xml/Exp_Mol_Med/PMC3429815.nxml
3316877	22395609	PMC3316877.nxml	./data/non_comm_use.I-N.xml/Nat_Commun/PMC3316877.nxml
4869629	27274212	PMC4869629.nxml	./data/non_comm_use.C-H.xml/Clin_Interv_Aging/PMC4869629.nxml
3395970	23056117	PMC3395970.nxml	./data/non_comm_use.I-N.xml/Iran_J_Psychiatry/PMC3395970.nxml
3672946	23417064	PMC3672946.nxml	./data/non_comm_use.I-N.xml/Nature/PMC3672946.nxml
4200721	25337097	PMC4200721.nxml	./data/non_comm_use.I-N.xml/Neural_Regen_Res/PMC4200721.nxml
3400873	22837969	PMC3400873.nxml	./data/non_comm_use.A-B.xml/Ann_Rehabil_Med/PMC3400873.nxml
3293145	22403538	PMC3293145.nxml	./data/non_comm_use.C-H.xml/Front_Comput_Neurosci/PMC3293145.nxml
3438390	22772814	PMC3438390.nxml	./data/non_comm_use.I-N.xml/Immunogenetics/PMC3438390.nxml
3373297	22701320	PMC3373297.nxml	./data/non_comm_use.I-N.xml/Int_J_Nanomedicine/PMC3373297.nxml
4146082	25206724	PMC4146082.nxml	./data/non_comm_use.I-N.xml/Neural_Regen_Res/PMC4146082.nxml
3622469	23576889	PMC3622469.nxml	./data/non_comm_use.C-H.xml/Dialogues_Clin_Neurosci/PMC3622469.nxml
3306964	22496967	PMC3306964.nxml	./data/non_comm_use.I-N.xml/J_Obes/PMC3306964.nxml
4551301	26345127	PMC4551301.nxml	./data/non_comm_use.I-N.xml/Int_J_Nephrol_Renovasc_Dis/PMC4551301.nxml
3777765	24179805	PMC3777765.nxml	./data/non_comm_use.I-N.xml/Neuroimage_Clin/PMC3777765.nxml
3468800	23091684	PMC3468800.nxml	./data/non_comm_use.I-N.xml/Korean_J_Pain/PMC3468800.nxml
3854173	22714810	PMC3854173.nxml	./data/non_comm_use.A-B.xml/Braz_J_Med_Biol_Res/PMC3854173.nxml
6317484	30643430	PMC6317484.nxml	./data/non_comm_use.O-Z.xml/Onco_Targets_Ther/PMC6317484.nxml
3143686	21811448	PMC3143686.nxml	./data/non_comm_use.C-H.xml/Front_Behav_Neurosci/PMC3143686.nxml
5614451	28919119	PMC5614451.nxml	./data/non_comm_use.I-N.xml/Lancet/PMC5614451.nxml
4027703	24868388	PMC4027703.nxml	./data/non_comm_use.I-N.xml/J_Mov_Disord/PMC4027703.nxml
3551523	23372970	PMC3551523.nxml	./data/non_comm_use.O-Z.xml/Surg_Neurol_Int/PMC3551523.nxml
5870007	29562545	PMC5870007.nxml	./data/non_comm_use.I-N.xml/J_Alzheimers_Dis/PMC5870007.nxml
4316554	25633288	PMC4316554.nxml	./data/non_comm_use.A-B.xml/BMJ_Open/PMC4316554.nxml
5654821	29089788	PMC5654821.nxml	./data/non_comm_use.O-Z.xml/Open_Access_Rheumatol/PMC5654821.nxml
5704667	29049097	PMC5704667.nxml	./data/non_comm_use.I-N.xml/Neuroreport/PMC5704667.nxml
4117041	25205975	PMC4117041.nxml	./data/non_comm_use.A-B.xml/Ann_Neurosci/PMC4117041.nxml
5492809	28430979	PMC5492809.nxml	./data/non_comm_use.I-N.xml/Int_J_Neuropsychopharmacol/PMC5492809.nxml
3602984	23565490	PMC3602984.nxml	./data/non_comm_use.I-N.xml/Indian_J_Endocrinol_Metab/PMC3602984.nxml
3375668	22737049	PMC3375668.nxml	./data/non_comm_use.O-Z.xml/Yale_J_Biol_Med/PMC3375668.nxml
3321434	22509155	PMC3321434.nxml	./data/non_comm_use.C-H.xml/Front_Syst_Neurosci/PMC3321434.nxml
4345655	25737696	PMC4345655.nxml	./data/non_comm_use.I-N.xml/Neural_Regen_Res/PMC4345655.nxml
3598088	23504500	PMC3598088.nxml	./data/non_comm_use.I-N.xml/J_Undergrad_Neurosci_Educ/PMC3598088.nxml
3461764	23028242	PMC3461764.nxml	./data/non_comm_use.I-N.xml/Int_J_Med_Sci/PMC3461764.nxml
3548135	23350055	PMC3548135.nxml	./data/non_comm_use.I-N.xml/J_Neurogastroenterol_Motil/PMC3548135.nxml
4229504	25134978	PMC4229504.nxml	./data/non_comm_use.I-N.xml/Neuroimage/PMC4229504.nxml
4654238	25760778	PMC4654238.nxml	./data/non_comm_use.A-B.xml/Acta_Physiol_(Oxf)/PMC4654238.nxml
2762688	19275766	PMC2762688.nxml	./data/non_comm_use.C-H.xml/Clin_Sci_(Lond)/PMC2762688.nxml
4792002	27041861	PMC4792002.nxml	./data/non_comm_use.O-Z.xml/Pharmacogn_Mag/PMC4792002.nxml
3372315	22517809	PMC3372315.nxml	./data/non_comm_use.A-B.xml/Am_J_Epidemiol/PMC3372315.nxml
4354114	25806057	PMC4354114.nxml	./data/non_comm_use.I-N.xml/Neural_Regen_Res/PMC4354114.nxml
4354110	25806053	PMC4354110.nxml	./data/non_comm_use.I-N.xml/Neural_Regen_Res/PMC4354110.nxml
4348434	25744690	PMC4348434.nxml	./data/non_comm_use.O-Z.xml/Redox_Biol/PMC4348434.nxml
4255998	25493084	PMC4255998.nxml	./data/non_comm_use.C-H.xml/Case_Rep_Oncol/PMC4255998.nxml
3257887	22267919	PMC3257887.nxml	./data/non_comm_use.C-H.xml/Clin_Interv_Aging/PMC3257887.nxml
3322526	22514537	PMC3322526.nxml	./data/non_comm_use.C-H.xml/Front_Physiol/PMC3322526.nxml
3822722	20874721	PMC3822722.nxml	./data/non_comm_use.I-N.xml/J_Cell_Mol_Med/PMC3822722.nxml
3792929	24109186	PMC3792929.nxml	./data/non_comm_use.I-N.xml/Neuropsychiatr_Dis_Treat/PMC3792929.nxml
6196543	30275336	PMC6196543.nxml	./data/non_comm_use.O-Z.xml/Proc_Natl_Acad_Sci_U_S_A/PMC6196543.nxml
3281206	22038587	PMC3281206.nxml	./data/non_comm_use.A-B.xml/Anal_Bioanal_Chem/PMC3281206.nxml
3200997	22073049	PMC3200997.nxml	./data/non_comm_use.C-H.xml/GMS_Curr_Top_Otorhinolaryngol_Head_Neck_Surg/PMC3200997.nxml
6066740	29706320	PMC6066740.nxml	./data/non_comm_use.I-N.xml/Mol_Metab/PMC6066740.nxml
5443968	28624220	PMC5443968.nxml	./data/non_comm_use.I-N.xml/Mol_Ther_Nucleic_Acids/PMC5443968.nxml
5029968	27511125	PMC5029968.nxml	./data/non_comm_use.I-N.xml/Int_J_Mol_Med/PMC5029968.nxml
5645603	29046700	PMC5645603.nxml	./data/non_comm_use.I-N.xml/Lab_Anim_Res/PMC5645603.nxml
5510776	28861507	PMC5510776.nxml	./data/non_comm_use.C-H.xml/Cannabis_Cannabinoid_Res/PMC5510776.nxml
4625483	26604878	PMC4625483.nxml	./data/non_comm_use.I-N.xml/Neural_Regen_Res/PMC4625483.nxml
5462482	28555614	PMC5462482.nxml	./data/non_comm_use.I-N.xml/Med_Sci_Monit/PMC5462482.nxml
4211868	25364240	PMC4211868.nxml	./data/non_comm_use.C-H.xml/Clin_Interv_Aging/PMC4211868.nxml
2688918	19439034	PMC2688918.nxml	./data/non_comm_use.C-H.xml/Genome_Biol/PMC2688918.nxml
4448221	25933684	PMC4448221.nxml	./data/non_comm_use.C-H.xml/Cochrane_Database_Syst_Rev/PMC4448221.nxml
5165692	27994504	PMC5165692.nxml	./data/non_comm_use.I-N.xml/Int_J_Med_Sci/PMC5165692.nxml
5753984	29251109	PMC5753984.nxml	./data/non_comm_use.C-H.xml/Cell_Transplant/PMC5753984.nxml
3781568	24009301	PMC3781568.nxml	./data/non_comm_use.C-H.xml/Diabetes_Care/PMC3781568.nxml
4626166	26353049	PMC4626166.nxml	./data/non_comm_use.I-N.xml/Mol_Med_Rep/PMC4626166.nxml
3089029	21566670	PMC3089029.nxml	./data/non_comm_use.C-H.xml/Clin_Pract_Epidemiol_Ment_Health/PMC3089029.nxml
3638305	23673374	PMC3638305.nxml	./data/non_comm_use.A-B.xml/Bone_Joint_Res/PMC3638305.nxml
6179377	30324134	PMC6179377.nxml	./data/non_comm_use.O-Z.xml/Sci_Adv/PMC6179377.nxml
4324437	24588729	PMC4324437.nxml	./data/non_comm_use.I-N.xml/J_Med_Chem/PMC4324437.nxml
6133917	30215020	PMC6133917.nxml	./data/non_comm_use.C-H.xml/Clin_Neurophysiol_Pract/PMC6133917.nxml
5501024	28615544	PMC5501024.nxml	./data/non_comm_use.I-N.xml/Noise_Health/PMC5501024.nxml
5348184	28272236	PMC5348184.nxml	./data/non_comm_use.I-N.xml/Medicine_(Baltimore)/PMC5348184.nxml
5870714	28430858	PMC5870714.nxml	./data/non_comm_use.A-B.xml/Bioinformatics/PMC5870714.nxml
6178202	30016812	PMC6178202.nxml	./data/non_comm_use.I-N.xml/Methods_Inf_Med/PMC6178202.nxml
3705614	23847398	PMC3705614.nxml	./data/non_comm_use.A-B.xml/Bioinformation/PMC3705614.nxml
4876097	27274256	PMC4876097.nxml	./data/non_comm_use.I-N.xml/Neuropsychiatr_Dis_Treat/PMC4876097.nxml
5988588	29900096	PMC5988588.nxml	./data/non_comm_use.C-H.xml/EuPA_Open_Proteom/PMC5988588.nxml
5146642	27976757	PMC5146642.nxml	./data/non_comm_use.O-Z.xml/Wellcome_Open_Res/PMC5146642.nxml
4518696	26246787	PMC4518696.nxml	./data/non_comm_use.C-H.xml/Dialogues_Clin_Neurosci/PMC4518696.nxml
540033	15608272	PMC540033.nxml	./data/non_comm_use.I-N.xml/Nucleic_Acids_Res/PMC540033.nxml
3728871	23919198	PMC3728871.nxml	./data/non_comm_use.A-B.xml/Ann_Med_Health_Sci_Res/PMC3728871.nxml
5490675	28460035	PMC5490675.nxml	./data/non_comm_use.O-Z.xml/Soc_Cogn_Affect_Neurosci/PMC5490675.nxml
4832931	27088079	PMC4832931.nxml	./data/non_comm_use.I-N.xml/Medicines_(Basel)/PMC4832931.nxml
6107647	30174532	PMC6107647.nxml	./data/non_comm_use.I-N.xml/Interdiscip_Toxicol/PMC6107647.nxml
5110136	27867483	PMC5110136.nxml	./data/non_comm_use.I-N.xml/Med_Gas_Res/PMC5110136.nxml
5791408	29410891	PMC5791408.nxml	./data/non_comm_use.C-H.xml/Cent_European_J_Urol/PMC5791408.nxml
3641415	23632456	PMC3641415.nxml	./data/non_comm_use.O-Z.xml/Transl_Psychiatry/PMC3641415.nxml
5956936	29780874	PMC5956936.nxml	./data/non_comm_use.A-B.xml/Alzheimers_Dement_(Amst)/PMC5956936.nxml
3152182	21847452	PMC3152182.nxml	./data/non_comm_use.I-N.xml/Indian_J_Endocrinol_Metab/PMC3152182.nxml
3285818	22383900	PMC3285818.nxml	./data/non_comm_use.C-H.xml/Front_Syst_Neurosci/PMC3285818.nxml
6263220	30538478	PMC6263220.nxml	./data/non_comm_use.I-N.xml/Neuropsychiatr_Dis_Treat/PMC6263220.nxml
5961790	29888080	PMC5961790.nxml	./data/non_comm_use.A-B.xml/AMIA_Jt_Summits_Transl_Sci_Proc/PMC5961790.nxml
4331976	25780683	PMC4331976.nxml	./data/non_comm_use.I-N.xml/J_Pharmacopuncture/PMC4331976.nxml
5157794	28003964	PMC5157794.nxml	./data/non_comm_use.I-N.xml/Mol_Genet_Metab_Rep/PMC5157794.nxml
6138802	28411887	PMC6138802.nxml	./data/non_comm_use.A-B.xml/Biomed_J/PMC6138802.nxml
6055515	29955033	PMC6055515.nxml	./data/non_comm_use.I-N.xml/Med_Sci_Monit/PMC6055515.nxml
5770181	29340641	PMC5770181.nxml	./data/non_comm_use.I-N.xml/Invest_Ophthalmol_Vis_Sci/PMC5770181.nxml
3784762	24002085	PMC3784762.nxml	./data/non_comm_use.O-Z.xml/Transl_Psychiatry/PMC3784762.nxml
5125991	27920532	PMC5125991.nxml	./data/non_comm_use.I-N.xml/Int_J_Nanomedicine/PMC5125991.nxml
4146108	25206558	PMC4146108.nxml	./data/non_comm_use.I-N.xml/Neural_Regen_Res/PMC4146108.nxml
3575974	23364964	PMC3575974.nxml	./data/non_comm_use.O-Z.xml/Yonsei_Med_J/PMC3575974.nxml
5074033	27829740	PMC5074033.nxml	./data/non_comm_use.I-N.xml/J_Pharm_Bioallied_Sci/PMC5074033.nxml
5407108	28479741	PMC5407108.nxml	./data/non_comm_use.O-Z.xml/Pharmacogn_Mag/PMC5407108.nxml
4981192	27220820	PMC4981192.nxml	./data/non_comm_use.O-Z.xml/Prion/PMC4981192.nxml
5070711	26996344	PMC5070711.nxml	./data/non_comm_use.A-B.xml/BMB_Rep/PMC5070711.nxml
5651421	29067331	PMC5651421.nxml	./data/non_comm_use.A-B.xml/Alzheimers_Dement_(N_Y)/PMC5651421.nxml
6275603	21837552	PMC6275603.nxml	./data/non_comm_use.C-H.xml/Cell_Mol_Biol_Lett/PMC6275603.nxml
3108701	21701623	PMC3108701.nxml	./data/non_comm_use.C-H.xml/Drug_Healthc_Patient_Saf/PMC3108701.nxml
4508255	26194071	PMC4508255.nxml	./data/non_comm_use.C-H.xml/Endocrinol_Metab_(Seoul)/PMC4508255.nxml
4886662	26438800	PMC4886662.nxml	./data/non_comm_use.I-N.xml/Int_J_Neuropsychopharmacol/PMC4886662.nxml
4927891	26444778	PMC4927891.nxml	./data/non_comm_use.I-N.xml/J_Alzheimers_Dis/PMC4927891.nxml
4568311	26380172	PMC4568311.nxml	./data/non_comm_use.I-N.xml/J_Neuromuscul_Dis/PMC4568311.nxml
3227348	22029383	PMC3227348.nxml	./data/non_comm_use.I-N.xml/J_Am_Chem_Soc/PMC3227348.nxml
5845634	28859906	PMC5845634.nxml	./data/non_comm_use.C-H.xml/Cortex/PMC5845634.nxml
4876594	26714583	PMC4876594.nxml	./data/non_comm_use.C-H.xml/Curr_Neuropharmacol/PMC4876594.nxml
4145916	25206464	PMC4145916.nxml	./data/non_comm_use.I-N.xml/Neural_Regen_Res/PMC4145916.nxml
4031637	23857120	PMC4031637.nxml	./data/non_comm_use.I-N.xml/Mol_Psychiatry/PMC4031637.nxml
5236094	28096851	PMC5236094.nxml	./data/non_comm_use.I-N.xml/Iran_J_Parasitol/PMC5236094.nxml
3371475	22701262	PMC3371475.nxml	./data/non_comm_use.I-N.xml/Indian_J_Pharmacol/PMC3371475.nxml
3322328	22179107	PMC3322328.nxml	./data/non_comm_use.A-B.xml/Brain_Struct_Funct/PMC3322328.nxml
5865470	28895427	PMC5865470.nxml	./data/non_comm_use.C-H.xml/Clin_Rehabil/PMC5865470.nxml
6028169	29977428	PMC6028169.nxml	./data/non_comm_use.C-H.xml/Can_Geriatr_J/PMC6028169.nxml
6317683	30569108	PMC6317683.nxml	./data/non_comm_use.I-N.xml/Int_J_Mol_Med/PMC6317683.nxml
3804463	24205100	PMC3804463.nxml	./data/non_comm_use.O-Z.xml/PLoS_One/PMC3804463.nxml
4362699	25113539	PMC4362699.nxml	./data/non_comm_use.I-N.xml/Neurotherapeutics/PMC4362699.nxml
4987882	27098035	PMC4987882.nxml	./data/non_comm_use.I-N.xml/Nucleic_Acids_Res/PMC4987882.nxml
4803249	27051308	PMC4803249.nxml	./data/non_comm_use.I-N.xml/J_Asthma_Allergy/PMC4803249.nxml
5766833	28719802	PMC5766833.nxml	./data/non_comm_use.A-B.xml/Alzheimers_Dement/PMC5766833.nxml
3663579	23591199	PMC3663579.nxml	./data/non_comm_use.A-B.xml/Br_J_Cancer/PMC3663579.nxml
3674348	23640454	PMC3674348.nxml	./data/non_comm_use.C-H.xml/Cell_Death_Dis/PMC3674348.nxml
2518390	18728748	PMC2518390.nxml	./data/non_comm_use.I-N.xml/Neuropsychiatr_Dis_Treat/PMC2518390.nxml
6288638	30568747	PMC6288638.nxml	./data/non_comm_use.O-Z.xml/World_J_Biol_Chem/PMC6288638.nxml
5108462	27881906	PMC5108462.nxml	./data/non_comm_use.I-N.xml/Mol_Vis/PMC5108462.nxml
3308205	21615150	PMC3308205.nxml	./data/non_comm_use.I-N.xml/J_Med_Chem/PMC3308205.nxml
6128234	30202821	PMC6128234.nxml	./data/non_comm_use.C-H.xml/Hepatol_Commun/PMC6128234.nxml
5234522	28123834	PMC5234522.nxml	./data/non_comm_use.O-Z.xml/Transl_Neurosci/PMC5234522.nxml
5071723	27041676	PMC5071723.nxml	./data/non_comm_use.C-H.xml/Headache/PMC5071723.nxml
3760612	23979718	PMC3760612.nxml	./data/non_comm_use.I-N.xml/J_Cell_Biol/PMC3760612.nxml
4440346	26005400	PMC4440346.nxml	./data/non_comm_use.C-H.xml/Curr_Signal_Transduct_Ther/PMC4440346.nxml
4270264	25574139	PMC4270264.nxml	./data/non_comm_use.C-H.xml/Environ_Health_Insights/PMC4270264.nxml
4107739	24951641	PMC4107739.nxml	./data/non_comm_use.A-B.xml/Brain/PMC4107739.nxml
5830961	29337114	PMC5830961.nxml	./data/non_comm_use.O-Z.xml/Stem_Cell_Reports/PMC5830961.nxml
4146312	25206740	PMC4146312.nxml	./data/non_comm_use.I-N.xml/Neural_Regen_Res/PMC4146312.nxml
3865000	24358196	PMC3865000.nxml	./data/non_comm_use.O-Z.xml/PLoS_One/PMC3865000.nxml
5518961	28781611	PMC5518961.nxml	./data/non_comm_use.O-Z.xml/Ther_Adv_Neurol_Disord/PMC5518961.nxml
4941930	27167680	PMC4941930.nxml	./data/non_comm_use.I-N.xml/J_Vis_Exp/PMC4941930.nxml
5014524	27070301	PMC5014524.nxml	./data/non_comm_use.I-N.xml/Mol_Ther_Nucleic_Acids/PMC5014524.nxml
6149463	29095085	PMC6149463.nxml	./data/non_comm_use.C-H.xml/Cell_Adh_Migr/PMC6149463.nxml
3523214	22869031	PMC3523214.nxml	./data/non_comm_use.I-N.xml/Mol_Psychiatry/PMC3523214.nxml
5317330	28243104	PMC5317330.nxml	./data/non_comm_use.I-N.xml/Neuropsychiatr_Dis_Treat/PMC5317330.nxml
3180233	21540242	PMC3180233.nxml	./data/non_comm_use.C-H.xml/Dis_Model_Mech/PMC3180233.nxml
4064358	24947141	PMC4064358.nxml	./data/non_comm_use.O-Z.xml/Sci_Rep/PMC4064358.nxml
4518813	25205047	PMC4518813.nxml	./data/non_comm_use.I-N.xml/Mult_Scler/PMC4518813.nxml
6126522	30080192	PMC6126522.nxml	./data/non_comm_use.I-N.xml/J_Vis_Exp/PMC6126522.nxml
5901724	29670933	PMC5901724.nxml	./data/non_comm_use.I-N.xml/Neuroimmunol_Neuroinflamm/PMC5901724.nxml
4140231	25152632	PMC4140231.nxml	./data/non_comm_use.I-N.xml/Int_J_Womens_Health/PMC4140231.nxml
4636091	26586955	PMC4636091.nxml	./data/non_comm_use.O-Z.xml/Stem_Cells_Cloning/PMC4636091.nxml
4316461	25657714	PMC4316461.nxml	./data/non_comm_use.I-N.xml/Neural_Regen_Res/PMC4316461.nxml
4886205	27240808	PMC4886205.nxml	./data/non_comm_use.I-N.xml/J_Mov_Disord/PMC4886205.nxml
4983745	27030135	PMC4983745.nxml	./data/non_comm_use.C-H.xml/Curr_Neuropharmacol/PMC4983745.nxml
4635721	26437992	PMC4635721.nxml	./data/non_comm_use.I-N.xml/J_Stroke/PMC4635721.nxml
5063508	27693424	PMC5063508.nxml	./data/non_comm_use.O-Z.xml/Stem_Cell_Reports/PMC5063508.nxml
6147099	30258930	PMC6147099.nxml	./data/non_comm_use.C-H.xml/Genes_Dis/PMC6147099.nxml
6303562	30552254	PMC6303562.nxml	./data/non_comm_use.A-B.xml/BMJ_Open/PMC6303562.nxml
5911155	29581486	PMC5911155.nxml	./data/non_comm_use.I-N.xml/Nat_Chem/PMC5911155.nxml
5470172	28591655	PMC5470172.nxml	./data/non_comm_use.O-Z.xml/Stem_Cell_Reports/PMC5470172.nxml
3323171	15224676	PMC3323171.nxml	./data/non_comm_use.C-H.xml/Emerg_Infect_Dis/PMC3323171.nxml
3693408	23778583	PMC3693408.nxml	./data/non_comm_use.O-Z.xml/Transl_Psychiatry/PMC3693408.nxml
5625534	28606022	PMC5625534.nxml	./data/non_comm_use.I-N.xml/J_Int_Med_Res/PMC5625534.nxml
3935218	24605251	PMC3935218.nxml	./data/non_comm_use.O-Z.xml/Surg_Neurol_Int/PMC3935218.nxml
1241554	12826477	PMC1241554.nxml	./data/non_comm_use.C-H.xml/Environ_Health_Perspect/PMC1241554.nxml
5520819	28733960	PMC5520819.nxml	./data/non_comm_use.I-N.xml/Neurol_Ther/PMC5520819.nxml
5667337	29109765	PMC5667337.nxml	./data/non_comm_use.O-Z.xml/Theranostics/PMC5667337.nxml
5304985	28223806	PMC5304985.nxml	./data/non_comm_use.I-N.xml/Neuropsychiatr_Dis_Treat/PMC5304985.nxml
3999812	24812533	PMC3999812.nxml	./data/non_comm_use.I-N.xml/J_Cent_Nerv_Syst_Dis/PMC3999812.nxml
4266204	25479371	PMC4266204.nxml	./data/non_comm_use.I-N.xml/Med_Sci_Monit/PMC4266204.nxml
5558561	28819455	PMC5558561.nxml	./data/non_comm_use.O-Z.xml/Theranostics/PMC5558561.nxml
5824361	29188996	PMC5824361.nxml	./data/non_comm_use.A-B.xml/Bioconjug_Chem/PMC5824361.nxml
4305337	25190703	PMC4305337.nxml	./data/non_comm_use.O-Z.xml/Soc_Cogn_Affect_Neurosci/PMC4305337.nxml
3586051	23430594	PMC3586051.nxml	./data/non_comm_use.A-B.xml/BMJ_Open/PMC3586051.nxml
3525967	21807602	PMC3525967.nxml	./data/non_comm_use.C-H.xml/Hum_Genomics/PMC3525967.nxml
3627570	23435227	PMC3627570.nxml	./data/non_comm_use.I-N.xml/Nucleic_Acids_Res/PMC3627570.nxml
3806852	24194961	PMC3806852.nxml	./data/non_comm_use.O-Z.xml/PLoS_One/PMC3806852.nxml
3467592	22983876	PMC3467592.nxml	./data/non_comm_use.A-B.xml/BMJ_Open/PMC3467592.nxml
4231257	24735350	PMC4231257.nxml	./data/non_comm_use.C-H.xml/Clin_Endocrinol_(Oxf)/PMC4231257.nxml
5352277	28190025	PMC5352277.nxml	./data/non_comm_use.I-N.xml/J_Vis_Exp/PMC5352277.nxml
6092450	30107295	PMC6092450.nxml	./data/non_comm_use.O-Z.xml/Redox_Biol/PMC6092450.nxml
3632243	23320399	PMC3632243.nxml	./data/non_comm_use.A-B.xml/Br_J_Pharmacol/PMC3632243.nxml
5830977	28988989	PMC5830977.nxml	./data/non_comm_use.O-Z.xml/Stem_Cell_Reports/PMC5830977.nxml
4316186	24711225	PMC4316186.nxml	./data/non_comm_use.A-B.xml/Bioessays/PMC4316186.nxml
3853187	24324795	PMC3853187.nxml	./data/non_comm_use.O-Z.xml/PLoS_One/PMC3853187.nxml
3590324	23482650	PMC3590324.nxml	./data/non_comm_use.I-N.xml/Korean_J_Radiol/PMC3590324.nxml
4961585	27322420	PMC4961585.nxml	./data/non_comm_use.I-N.xml/Nat_Neurosci/PMC4961585.nxml
4386564	25741646	PMC4386564.nxml	./data/non_comm_use.O-Z.xml/Rev_Saude_Publica/PMC4386564.nxml
3581826	23439431	PMC3581826.nxml	./data/non_comm_use.O-Z.xml/Sci_Rep/PMC3581826.nxml
4613523	26251447	PMC4613523.nxml	./data/non_comm_use.A-B.xml/Biochem_J/PMC4613523.nxml
5573954	28422371	PMC5573954.nxml	./data/non_comm_use.C-H.xml/Hippocampus/PMC5573954.nxml
5990505	29704097	PMC5990505.nxml	./data/non_comm_use.I-N.xml/Neurol_Ther/PMC5990505.nxml
3633367	23612864	PMC3633367.nxml	./data/non_comm_use.A-B.xml/Age_Ageing/PMC3633367.nxml
3269050	22290397	PMC3269050.nxml	./data/non_comm_use.A-B.xml/BMJ_Open/PMC3269050.nxml
3744087	23945775	PMC3744087.nxml	./data/non_comm_use.O-Z.xml/Sci_Rep/PMC3744087.nxml
3513679	23226950	PMC3513679.nxml	./data/non_comm_use.C-H.xml/Dialogues_Clin_Neurosci/PMC3513679.nxml
4853199	26900925	PMC4853199.nxml	./data/non_comm_use.I-N.xml/Nat_Neurosci/PMC4853199.nxml
3546353	23126365	PMC3546353.nxml	./data/non_comm_use.A-B.xml/Biosci_Rep/PMC3546353.nxml
507869	15287966	PMC507869.nxml	./data/non_comm_use.C-H.xml/Genome_Biol/PMC507869.nxml
3833481	24278807	PMC3833481.nxml	./data/non_comm_use.C-H.xml/Glob_Adv_Health_Med/PMC3833481.nxml
5562079	28627690	PMC5562079.nxml	./data/non_comm_use.I-N.xml/Mol_Med_Rep/PMC5562079.nxml
3112481	21321790	PMC3112481.nxml	./data/non_comm_use.C-H.xml/Dig_Dis_Sci/PMC3112481.nxml
